Date,Close
1/2/2018 16:00:00,29.87
1/3/2018 16:00:00,30.42
1/4/2018 16:00:00,29.75
1/5/2018 16:00:00,30.1
1/8/2018 16:00:00,30.09
1/9/2018 16:00:00,29.81
1/10/2018 16:00:00,29.47
1/11/2018 16:00:00,29.68
1/12/2018 16:00:00,29.94
1/15/2018 16:00:00,30.48
1/16/2018 16:00:00,30.49
1/17/2018 16:00:00,30.76
1/18/2018 16:00:00,30.05
1/19/2018 16:00:00,29.72
1/22/2018 16:00:00,29.69
1/23/2018 16:00:00,29.61
1/24/2018 16:00:00,30.1
1/25/2018 16:00:00,30.78
1/29/2018 16:00:00,30.09
1/30/2018 16:00:00,29.09
1/31/2018 16:00:00,29.24
2/1/2018 16:00:00,29.48
2/2/2018 16:00:00,29.52
2/5/2018 16:00:00,28.91
2/6/2018 16:00:00,29.1
2/7/2018 16:00:00,28.35
2/8/2018 16:00:00,27.8
2/9/2018 16:00:00,27.9
2/12/2018 16:00:00,27.88
2/13/2018 16:00:00,28.05
2/14/2018 16:00:00,28.16
2/15/2018 16:00:00,29.17
2/16/2018 16:00:00,29.05
2/19/2018 16:00:00,28.39
2/20/2018 16:00:00,28.16
2/21/2018 16:00:00,27.86
2/22/2018 16:00:00,27.91
2/23/2018 16:00:00,27.64
2/26/2018 16:00:00,28.14
2/27/2018 16:00:00,28.19
2/28/2018 16:00:00,27.48
3/1/2018 16:00:00,27.5
3/2/2018 16:00:00,27.77
3/5/2018 16:00:00,27.73
3/6/2018 16:00:00,27.8
3/7/2018 16:00:00,28.23
3/8/2018 16:00:00,27.78
3/9/2018 16:00:00,27.55
3/12/2018 16:00:00,27.51
3/13/2018 16:00:00,27.42
3/14/2018 16:00:00,27.71
3/15/2018 16:00:00,27.71
3/16/2018 16:00:00,27.59
3/19/2018 16:00:00,27.71
3/20/2018 16:00:00,27.88
3/21/2018 16:00:00,27.84
3/22/2018 16:00:00,28
3/23/2018 16:00:00,28.3
3/26/2018 16:00:00,29.03
3/27/2018 16:00:00,29.05
3/28/2018 16:00:00,28.7
3/29/2018 16:00:00,28.31
4/3/2018 16:00:00,28.76
4/4/2018 16:00:00,28.67
4/5/2018 16:00:00,28.31
4/6/2018 16:00:00,28.47
4/9/2018 16:00:00,28.48
4/10/2018 16:00:00,28.33
4/11/2018 16:00:00,28.61
4/12/2018 16:00:00,29.24
4/13/2018 16:00:00,29.13
4/16/2018 16:00:00,29.54
4/17/2018 16:00:00,29.36
4/18/2018 16:00:00,29.3
4/19/2018 16:00:00,29.7
4/20/2018 16:00:00,29.73
4/23/2018 16:00:00,29.55
4/24/2018 16:00:00,29.62
4/26/2018 16:00:00,29.72
4/27/2018 16:00:00,29.9
4/30/2018 16:00:00,29.81
5/1/2018 16:00:00,29.5
5/2/2018 16:00:00,29.99
5/3/2018 16:00:00,30
5/4/2018 16:00:00,30.02
5/7/2018 16:00:00,30.2
5/8/2018 16:00:00,30
5/9/2018 16:00:00,30.36
5/10/2018 16:00:00,30.38
5/11/2018 16:00:00,30.5
5/14/2018 16:00:00,30.29
5/15/2018 16:00:00,30.14
5/16/2018 16:00:00,29.92
5/17/2018 16:00:00,29.6
5/18/2018 16:00:00,29.4
5/21/2018 16:00:00,29.39
5/22/2018 16:00:00,29.25
5/23/2018 16:00:00,29.28
5/24/2018 16:00:00,29.63
5/25/2018 16:00:00,29.82
5/28/2018 16:00:00,29.45
5/29/2018 16:00:00,29.38
5/30/2018 16:00:00,29.64
5/31/2018 16:00:00,29.77
6/1/2018 16:00:00,29.52
6/4/2018 16:00:00,29.46
6/5/2018 16:00:00,29.17
6/6/2018 16:00:00,29.4
6/7/2018 16:00:00,29.5
6/8/2018 16:00:00,29.41
6/12/2018 16:00:00,29.49
6/13/2018 16:00:00,29.72
6/14/2018 16:00:00,29.7
6/15/2018 16:00:00,30.3
6/18/2018 16:00:00,29.85
6/19/2018 16:00:00,30.24
6/20/2018 16:00:00,29.8
6/21/2018 16:00:00,29.61
6/22/2018 16:00:00,29.71
6/25/2018 16:00:00,29.72
6/26/2018 16:00:00,29.68
6/27/2018 16:00:00,29.64
6/28/2018 16:00:00,29.76
6/29/2018 16:00:00,29.73
7/2/2018 16:00:00,30.12
7/3/2018 16:00:00,30
7/4/2018 16:00:00,30.5
7/5/2018 16:00:00,30.74
7/6/2018 16:00:00,30.72
7/9/2018 16:00:00,30.57
7/10/2018 16:00:00,30.2
7/11/2018 16:00:00,30.29
7/12/2018 16:00:00,29.83
7/13/2018 16:00:00,29.8
7/16/2018 16:00:00,29.68
7/17/2018 16:00:00,29.36
7/18/2018 16:00:00,29.52
7/19/2018 16:00:00,29.22
7/23/2018 16:00:00,29.31
7/24/2018 16:00:00,28.95
7/25/2018 16:00:00,29.1
7/26/2018 16:00:00,29.19
7/27/2018 16:00:00,29.03
7/30/2018 16:00:00,28.73
7/31/2018 16:00:00,28.68
8/1/2018 16:00:00,28.72
8/2/2018 16:00:00,28.65
8/3/2018 16:00:00,28.36
8/6/2018 16:00:00,28.68
8/7/2018 16:00:00,28.36
8/8/2018 16:00:00,28.04
8/9/2018 16:00:00,28
8/10/2018 16:00:00,28.21
8/13/2018 16:00:00,28.14
8/14/2018 16:00:00,27.65
8/15/2018 16:00:00,27.19
8/16/2018 16:00:00,25.76
8/17/2018 16:00:00,24.99
8/20/2018 16:00:00,25.65
8/21/2018 16:00:00,25.71
8/22/2018 16:00:00,25.74
8/23/2018 16:00:00,26.02
8/24/2018 16:00:00,25.47
8/27/2018 16:00:00,26
8/28/2018 16:00:00,26.33
8/29/2018 16:00:00,25.9
8/30/2018 16:00:00,25.84
8/31/2018 16:00:00,25.95
9/3/2018 16:00:00,25.9
9/4/2018 16:00:00,25.81
9/5/2018 16:00:00,25.1
9/6/2018 16:00:00,24.88
9/7/2018 16:00:00,25
9/10/2018 16:00:00,25.09
9/11/2018 16:00:00,24.8
9/12/2018 16:00:00,24.65
9/13/2018 16:00:00,25.22
9/14/2018 16:00:00,25.28
9/17/2018 16:00:00,25.13
