Date,Close
1/2/2018 16:00:00,5.05
1/3/2018 16:00:00,5
1/4/2018 16:00:00,4.86
1/5/2018 16:00:00,4.89
1/8/2018 16:00:00,5.04
1/9/2018 16:00:00,4.86
1/10/2018 16:00:00,4.9
1/11/2018 16:00:00,4.89
1/12/2018 16:00:00,5.03
1/15/2018 16:00:00,5.18
1/16/2018 16:00:00,5.19
1/17/2018 16:00:00,5.16
1/18/2018 16:00:00,5.08
1/19/2018 16:00:00,5.23
1/22/2018 16:00:00,5.25
1/23/2018 16:00:00,5.24
1/24/2018 16:00:00,5.28
1/25/2018 16:00:00,5.26
1/29/2018 16:00:00,5.28
1/30/2018 16:00:00,5.27
1/31/2018 16:00:00,5.27
2/1/2018 16:00:00,5.35
2/2/2018 16:00:00,5.33
2/5/2018 16:00:00,5.31
2/6/2018 16:00:00,5.16
2/7/2018 16:00:00,5.22
2/8/2018 16:00:00,5.16
2/9/2018 16:00:00,5.09
2/12/2018 16:00:00,5.13
2/13/2018 16:00:00,5.11
2/14/2018 16:00:00,5.03
2/15/2018 16:00:00,5.22
2/16/2018 16:00:00,5.22
2/19/2018 16:00:00,5.32
2/20/2018 16:00:00,5.27
2/21/2018 16:00:00,5.27
2/22/2018 16:00:00,5.58
2/23/2018 16:00:00,5.73
2/26/2018 16:00:00,5.65
2/27/2018 16:00:00,5.7
2/28/2018 16:00:00,5.89
3/1/2018 16:00:00,5.86
3/2/2018 16:00:00,5.67
3/5/2018 16:00:00,5.61
3/6/2018 16:00:00,5.89
3/7/2018 16:00:00,5.86
3/8/2018 16:00:00,5.91
3/9/2018 16:00:00,5.97
3/12/2018 16:00:00,5.98
3/13/2018 16:00:00,5.98
3/14/2018 16:00:00,5.92
3/15/2018 16:00:00,5.99
3/16/2018 16:00:00,5.93
3/19/2018 16:00:00,5.98
3/20/2018 16:00:00,5.98
3/21/2018 16:00:00,6.01
3/22/2018 16:00:00,6.08
3/23/2018 16:00:00,6
3/26/2018 16:00:00,5.96
3/27/2018 16:00:00,5.97
3/28/2018 16:00:00,5.84
3/29/2018 16:00:00,5.83
4/3/2018 16:00:00,5.82
4/4/2018 16:00:00,5.84
4/5/2018 16:00:00,5.93
4/6/2018 16:00:00,6.05
4/9/2018 16:00:00,6.03
4/10/2018 16:00:00,6.09
4/11/2018 16:00:00,6.1
4/12/2018 16:00:00,6.04
4/13/2018 16:00:00,5.95
4/16/2018 16:00:00,5.84
4/17/2018 16:00:00,5.95
4/18/2018 16:00:00,5.92
4/19/2018 16:00:00,5.93
4/20/2018 16:00:00,6.01
4/23/2018 16:00:00,5.9
4/24/2018 16:00:00,5.91
4/26/2018 16:00:00,5.85
4/27/2018 16:00:00,5.69
4/30/2018 16:00:00,5.77
5/1/2018 16:00:00,5.8
5/2/2018 16:00:00,6.27
5/3/2018 16:00:00,6.17
5/4/2018 16:00:00,6.31
5/7/2018 16:00:00,6.43
5/8/2018 16:00:00,6.27
5/9/2018 16:00:00,6.32
5/10/2018 16:00:00,6.17
5/11/2018 16:00:00,6.11
5/14/2018 16:00:00,6.28
5/15/2018 16:00:00,6.29
5/16/2018 16:00:00,6.34
5/17/2018 16:00:00,6.34
5/18/2018 16:00:00,6.33
5/21/2018 16:00:00,6.32
5/22/2018 16:00:00,6.35
5/23/2018 16:00:00,6.28
