Date,Close
1/2/2018 16:00:00,106.92
1/3/2018 16:00:00,106.82
1/4/2018 16:00:00,107.02
1/5/2018 16:00:00,106.71
1/8/2018 16:00:00,107
1/9/2018 16:00:00,107.03
1/10/2018 16:00:00,106.5
1/11/2018 16:00:00,106.82
1/12/2018 16:00:00,106.73
1/15/2018 16:00:00,106.6
1/16/2018 16:00:00,106.98
1/17/2018 16:00:00,106.9
1/18/2018 16:00:00,106.94
1/19/2018 16:00:00,106.5
1/22/2018 16:00:00,106.44
1/23/2018 16:00:00,106.48
1/24/2018 16:00:00,106.63
1/25/2018 16:00:00,106.48
1/29/2018 16:00:00,106.47
1/30/2018 16:00:00,105.99
1/31/2018 16:00:00,106.2
2/1/2018 16:00:00,106.32
2/2/2018 16:00:00,106.03
2/5/2018 16:00:00,105.7
2/6/2018 16:00:00,106.42
2/7/2018 16:00:00,105.81
2/8/2018 16:00:00,105.84
2/9/2018 16:00:00,105.24
2/12/2018 16:00:00,104.87
2/13/2018 16:00:00,105.46
2/14/2018 16:00:00,105.43
2/15/2018 16:00:00,104.88
2/16/2018 16:00:00,104.82
2/19/2018 16:00:00,105.23
2/20/2018 16:00:00,106.22
2/21/2018 16:00:00,104.7
2/22/2018 16:00:00,105.07
2/23/2018 16:00:00,105
2/26/2018 16:00:00,105.36
2/27/2018 16:00:00,105.36
2/28/2018 16:00:00,105.09
3/1/2018 16:00:00,105.42
3/2/2018 16:00:00,105.1
3/5/2018 16:00:00,105.18
3/6/2018 16:00:00,104.99
3/7/2018 16:00:00,105
3/8/2018 16:00:00,105.1
3/9/2018 16:00:00,105.15
3/12/2018 16:00:00,105.14
3/13/2018 16:00:00,105.11
3/14/2018 16:00:00,105.3
3/15/2018 16:00:00,105.24
3/16/2018 16:00:00,105.27
3/19/2018 16:00:00,105.12
3/20/2018 16:00:00,105.12
3/21/2018 16:00:00,104.98
3/22/2018 16:00:00,104.5
3/23/2018 16:00:00,104.77
3/26/2018 16:00:00,104.92
3/27/2018 16:00:00,104.56
3/28/2018 16:00:00,104.77
3/29/2018 16:00:00,105.31
4/3/2018 16:00:00,105.48
4/4/2018 16:00:00,104.03
4/5/2018 16:00:00,103.88
4/6/2018 16:00:00,103.88
4/9/2018 16:00:00,103.62
4/10/2018 16:00:00,103.72
4/11/2018 16:00:00,104.22
4/12/2018 16:00:00,104.38
4/13/2018 16:00:00,104.15
4/16/2018 16:00:00,104.2
4/17/2018 16:00:00,104.09
4/18/2018 16:00:00,104.1
4/19/2018 16:00:00,104.19
4/20/2018 16:00:00,103.51
4/23/2018 16:00:00,103.55
4/24/2018 16:00:00,103.46
4/26/2018 16:00:00,103.16
4/27/2018 16:00:00,103.03
4/30/2018 16:00:00,103.51
5/1/2018 16:00:00,103.48
5/2/2018 16:00:00,103.1
