Date,Close
12/12/2019 16:00:00,25.03
12/13/2019 16:00:00,24.97
12/16/2019 16:00:00,25.15
12/20/2019 16:00:00,25.11
12/27/2019 16:00:00,25.08
12/30/2019 16:00:00,25
12/31/2019 14:10:00,24.99
1/2/2020 16:00:00,24.96
1/3/2020 16:00:00,25.05
1/7/2020 16:00:00,25.12
1/23/2020 16:00:00,25.35
1/30/2020 16:00:00,25.37
1/31/2020 16:00:00,25.4
2/3/2020 16:00:00,25.31
2/10/2020 16:00:00,25.35
2/19/2020 16:00:00,25.44
2/24/2020 16:00:00,25.49
2/26/2020 16:00:00,25.2
2/28/2020 16:00:00,24.99
3/2/2020 16:00:00,24.87
3/3/2020 16:00:00,24.9
3/4/2020 16:00:00,24.83
3/6/2020 16:00:00,24.79
3/11/2020 16:00:00,24.1
3/12/2020 16:00:00,23.71
3/13/2020 16:00:00,23
3/17/2020 16:00:00,23.16
3/20/2020 16:00:00,22.37
3/24/2020 16:00:00,22.04
3/25/2020 16:00:00,22.64
3/26/2020 16:00:00,22.63
3/27/2020 16:00:00,22.88
3/30/2020 16:00:00,22.8
3/31/2020 16:00:00,23.04
4/2/2020 16:00:00,22.81
4/3/2020 16:00:00,22.78
4/6/2020 16:00:00,22.78
4/8/2020 16:00:00,22.76
4/14/2020 16:00:00,23.02
4/16/2020 16:00:00,22.99
4/17/2020 16:00:00,23.08
4/23/2020 16:00:00,23.03
5/15/2020 16:00:00,23.1
5/21/2020 16:00:00,23.3
5/26/2020 16:00:00,23.44
6/10/2020 16:00:00,24
6/11/2020 16:00:00,23.85
6/15/2020 16:00:00,23.58
6/16/2020 16:00:00,23.71
6/18/2020 16:00:00,23.74
7/7/2020 16:00:00,23.77
7/16/2020 16:00:00,23.79
7/17/2020 16:00:00,23.85
7/29/2020 16:00:00,23.87
7/31/2020 16:00:00,23.81
8/3/2020 16:00:00,23.63
8/5/2020 16:00:00,23.7
8/21/2020 16:00:00,23.89
8/24/2020 16:00:00,23.9
9/9/2020 16:00:00,23.78
9/10/2020 16:00:00,23.78
9/11/2020 16:00:00,23.74
10/6/2020 16:00:00,23.75
10/7/2020 16:00:00,23.85
10/15/2020 16:00:00,24.11
10/20/2020 16:00:00,24.07
10/23/2020 16:00:00,24.1
10/30/2020 16:00:00,23.92
11/4/2020 16:00:00,24.05
11/5/2020 16:00:00,24.08
11/9/2020 16:00:00,24.15
11/12/2020 16:00:00,24.35
11/17/2020 16:00:00,24.44
11/30/2020 16:00:00,24.62
12/2/2020 16:00:00,24.52
12/3/2020 16:00:00,24.6
12/9/2020 16:00:00,24.69
12/11/2020 16:00:00,24.6
12/14/2020 16:00:00,24.6
12/16/2020 16:00:00,24.61
12/17/2020 16:00:00,24.67
12/18/2020 16:00:00,24.6
12/21/2020 16:00:00,24.6
12/22/2020 16:00:00,24.4
12/23/2020 16:00:00,24.6
12/24/2020 16:00:00,24.6
12/29/2020 16:00:00,24.86
12/30/2020 16:00:00,24.66
12/31/2020 16:00:00,24.6
1/4/2021 16:00:00,24.66
1/5/2021 16:00:00,24.56
1/6/2021 16:00:00,24.36
1/7/2021 16:00:00,24.47
1/8/2021 16:00:00,24.59
1/11/2021 16:00:00,24.77
1/12/2021 16:00:00,24.69
1/13/2021 16:00:00,24.55
1/14/2021 16:00:00,24.73
1/15/2021 16:00:00,24.58
1/18/2021 16:00:00,24.46
1/19/2021 16:00:00,24.77
1/20/2021 16:00:00,24.86
1/21/2021 16:00:00,24.99
1/22/2021 16:00:00,24.96
1/25/2021 16:00:00,25.14
1/27/2021 16:00:00,25.08
1/28/2021 16:00:00,24.61
1/29/2021 16:00:00,24.56
2/1/2021 16:00:00,24.43
2/2/2021 16:00:00,24.81
2/4/2021 16:00:00,25.12
2/5/2021 16:00:00,25.4
2/10/2021 16:00:00,25.25
2/11/2021 16:00:00,25.3
2/12/2021 16:00:00,25.29
2/15/2021 16:00:00,25.43
2/16/2021 16:00:00,25.46
2/18/2021 16:00:00,25.23
2/19/2021 16:00:00,24.9
2/22/2021 16:00:00,24.7
2/23/2021 16:00:00,24.65
2/25/2021 16:00:00,24.53
2/26/2021 16:00:00,24.1
3/1/2021 16:00:00,24.57
3/2/2021 16:00:00,24.72
3/3/2021 16:00:00,24.54
3/4/2021 16:00:00,24.1
3/5/2021 16:00:00,24
3/8/2021 16:00:00,24.22
3/9/2021 16:00:00,24.05
3/10/2021 16:00:00,24.3
3/11/2021 16:00:00,24.3
3/12/2021 16:00:00,24.5
3/16/2021 16:00:00,24.89
3/17/2021 16:00:00,24.8
3/18/2021 16:00:00,24.7
3/19/2021 16:00:00,24.59
3/22/2021 16:00:00,24.56
3/23/2021 16:00:00,24.76
3/24/2021 16:00:00,25
3/25/2021 16:00:00,24.82
3/26/2021 16:00:00,25.06
3/29/2021 16:00:00,25
3/30/2021 16:00:00,25
3/31/2021 16:00:00,25.13
4/1/2021 16:00:00,25.15
4/6/2021 16:00:00,25.57
4/7/2021 16:00:00,25.6
4/8/2021 16:00:00,25.84
4/9/2021 16:00:00,25.84
4/12/2021 16:00:00,25.85
4/13/2021 16:00:00,26
4/14/2021 16:00:00,26
4/15/2021 16:00:00,25.98
4/16/2021 16:00:00,26.1
4/19/2021 16:00:00,26.12
4/20/2021 16:00:00,25.87
4/21/2021 16:00:00,25.74
4/22/2021 16:00:00,25.97
4/23/2021 16:00:00,25.98
4/26/2021 16:00:00,26.02
4/27/2021 16:00:00,26
4/28/2021 16:00:00,26.13
4/29/2021 16:00:00,26.13
4/30/2021 16:00:00,25.93
5/3/2021 16:00:00,26.03
5/4/2021 16:00:00,25.97
5/5/2021 16:00:00,25.86
5/6/2021 16:00:00,25.78
5/7/2021 16:00:00,25.77
5/10/2021 16:00:00,25.8
5/11/2021 16:00:00,25.3
5/12/2021 16:00:00,25.17
5/13/2021 16:00:00,25.12
5/14/2021 16:00:00,25.32
5/17/2021 16:00:00,25.39
5/18/2021 16:00:00,25.11
5/19/2021 16:00:00,25.12
5/20/2021 16:00:00,25.32
5/21/2021 16:00:00,25.59
5/24/2021 16:00:00,25.7
5/25/2021 16:00:00,25.89
5/26/2021 16:00:00,25.93
5/27/2021 16:00:00,25.9
5/28/2021 16:00:00,25.98
5/31/2021 16:00:00,26.08
6/1/2021 16:00:00,26.1
6/2/2021 16:00:00,26.03
6/3/2021 16:00:00,26.16
6/7/2021 16:00:00,26.3
6/8/2021 16:00:00,26.42
6/9/2021 16:00:00,26.4
6/10/2021 16:00:00,26.45
6/11/2021 16:00:00,26.54
6/15/2021 16:00:00,26.85
6/16/2021 16:00:00,26.85
6/17/2021 16:00:00,26.81
6/18/2021 16:00:00,27.25
6/21/2021 16:00:00,26.9
6/22/2021 16:00:00,27.31
6/23/2021 16:00:00,27.28
6/24/2021 16:00:00,27.18
6/25/2021 16:00:00,27.28
6/28/2021 16:00:00,27.39
6/29/2021 16:00:00,27.4
6/30/2021 16:00:00,27.58
7/1/2021 16:00:00,26.45
7/2/2021 16:00:00,26.64
7/5/2021 16:00:00,26.61
7/6/2021 16:00:00,26.25
7/7/2021 16:00:00,26.63
7/8/2021 16:00:00,26.68
7/9/2021 16:00:00,26.47
7/12/2021 16:00:00,26.59
7/13/2021 16:00:00,26.71
7/14/2021 16:00:00,26.77
7/15/2021 16:00:00,26.65
7/16/2021 16:00:00,26.7
7/19/2021 16:00:00,26.66
7/20/2021 16:00:00,26.65
7/21/2021 16:00:00,26.9
7/22/2021 16:00:00,27
7/23/2021 16:00:00,27.07
7/26/2021 16:00:00,27.21
7/27/2021 16:00:00,27.12
7/28/2021 16:00:00,27
7/29/2021 16:00:00,27.02
7/30/2021 16:00:00,26.95
8/2/2021 16:00:00,27.3
8/3/2021 16:00:00,27.23
8/4/2021 16:00:00,27.25
8/5/2021 16:00:00,27.33
8/6/2021 16:00:00,27.38
8/9/2021 16:00:00,27.5
8/10/2021 16:00:00,27.57
8/11/2021 16:00:00,27.52
8/12/2021 16:00:00,27.41
8/13/2021 16:00:00,27.57
8/16/2021 16:00:00,27.68
8/17/2021 16:00:00,27.73
8/18/2021 16:00:00,27.83
8/19/2021 16:00:00,27.82
8/20/2021 16:00:00,28
8/23/2021 16:00:00,28.25
8/24/2021 16:00:00,28.2
8/25/2021 16:00:00,28.16
8/26/2021 16:00:00,28.07
8/27/2021 16:00:00,28.07
8/30/2021 16:00:00,28.13
8/31/2021 16:00:00,28.29
9/1/2021 16:00:00,28.22
9/2/2021 16:00:00,28.1
9/3/2021 16:00:00,28.14
9/6/2021 16:00:00,28.12
9/7/2021 16:00:00,28.23
9/8/2021 16:00:00,28.13
9/9/2021 16:00:00,27.9
9/10/2021 16:00:00,27.96
9/13/2021 16:00:00,27.87
9/14/2021 16:00:00,27.87
9/15/2021 16:00:00,27.94
9/16/2021 16:00:00,27.99
9/17/2021 16:00:00,28.06
9/20/2021 16:00:00,27.73
9/21/2021 16:00:00,27.8
9/22/2021 16:00:00,27.77
9/23/2021 16:00:00,27.98
9/24/2021 16:00:00,27.9
9/27/2021 16:00:00,27.97
9/28/2021 16:00:00,27.58
9/29/2021 16:00:00,27.32
9/30/2021 16:00:00,27.51
10/1/2021 16:00:00,27.02
10/4/2021 16:00:00,27.13
10/5/2021 16:00:00,26.75
10/6/2021 16:00:00,26.79
10/7/2021 16:00:00,27.04
10/8/2021 16:00:00,27.14
10/11/2021 16:00:00,26.94
10/12/2021 16:00:00,26.72
10/13/2021 16:00:00,26.83
10/14/2021 16:00:00,27
10/15/2021 16:00:00,27.2
10/18/2021 16:00:00,27.23
10/19/2021 16:00:00,27.3
10/20/2021 16:00:00,27.37
10/21/2021 16:00:00,27.3
10/22/2021 16:00:00,27.56
10/25/2021 16:00:00,27.52
10/26/2021 16:00:00,27.57
10/27/2021 16:00:00,27.55
10/28/2021 16:00:00,27.5
10/29/2021 16:00:00,27.3
11/1/2021 16:00:00,27.62
11/2/2021 16:00:00,27.58
11/3/2021 16:00:00,27.89
11/4/2021 16:00:00,28
11/5/2021 16:00:00,28.38
11/8/2021 16:00:00,28.33
11/9/2021 16:00:00,28.33
11/10/2021 16:00:00,28.26
11/11/2021 16:00:00,28.17
11/12/2021 16:00:00,28.34
11/15/2021 16:00:00,28.4
11/16/2021 16:00:00,28.31
11/17/2021 16:00:00,28.57
11/18/2021 16:00:00,28.65
11/19/2021 16:00:00,28.75
11/22/2021 16:00:00,28.75
11/23/2021 16:00:00,28.58
11/24/2021 16:00:00,28.53
11/25/2021 16:00:00,28.68
11/26/2021 16:00:00,28.5
11/29/2021 16:00:00,28.39
11/30/2021 16:00:00,28.62
12/1/2021 16:00:00,28.34
12/2/2021 16:00:00,28.12
12/3/2021 16:00:00,28.38
12/6/2021 16:00:00,28.27
12/7/2021 16:00:00,28.41
12/8/2021 16:00:00,28.88
12/9/2021 16:00:00,28.74
12/10/2021 16:00:00,28.54
12/13/2021 16:00:00,28.73
12/14/2021 16:00:00,28.78
12/15/2021 16:00:00,28.5
12/16/2021 16:00:00,28.66
12/17/2021 16:00:00,28.43
12/20/2021 16:00:00,28.26
12/21/2021 16:00:00,28.37
12/22/2021 16:00:00,28.61
12/23/2021 16:00:00,28.62
12/24/2021 14:10:00,28.71
12/29/2021 16:00:00,29.05
12/30/2021 16:00:00,28.95
12/31/2021 14:10:00,28.9
1/4/2022 16:00:00,29.05
1/5/2022 16:00:00,28.84
1/6/2022 16:00:00,28.2
1/7/2022 16:00:00,28.42
1/10/2022 16:00:00,28.16
1/11/2022 16:00:00,28.06
1/12/2022 16:00:00,28.21
1/13/2022 16:00:00,28
1/14/2022 16:00:00,27.73
1/17/2022 16:00:00,27.89
1/18/2022 16:00:00,27.91
1/19/2022 16:00:00,27.48
1/20/2022 16:00:00,27.32
1/21/2022 16:00:00,26.99
1/24/2022 16:00:00,26.83
1/25/2022 16:00:00,26.43
1/27/2022 16:00:00,26.04
1/28/2022 16:00:00,26.49
1/31/2022 16:00:00,26.89
2/1/2022 16:00:00,27.12
2/2/2022 16:00:00,27.16
2/3/2022 16:00:00,27.04
2/4/2022 16:00:00,26.86
2/7/2022 16:00:00,26.78
2/8/2022 16:00:00,26.83
2/9/2022 16:00:00,27.09
2/10/2022 16:00:00,27.24
2/11/2022 16:00:00,26.8
2/14/2022 16:00:00,26.5
2/15/2022 16:00:00,26.48
2/16/2022 16:00:00,26.87
2/17/2022 16:00:00,26.78
2/18/2022 16:00:00,26.53
2/21/2022 16:00:00,26.31
2/22/2022 16:00:00,25.81
2/23/2022 16:00:00,26.1
2/24/2022 16:00:00,25.32
2/25/2022 16:00:00,25.79
2/28/2022 16:00:00,25.77
3/1/2022 16:00:00,26.05
3/2/2022 16:00:00,25.69
3/3/2022 16:00:00,25.83
3/4/2022 16:00:00,25.27
