Date,Close
1/2/2018 16:00:00,20.47
1/3/2018 16:00:00,20.61
1/4/2018 16:00:00,20.6
1/5/2018 16:00:00,20.48
1/8/2018 16:00:00,20.59
1/9/2018 16:00:00,20.62
1/10/2018 16:00:00,20.24
1/11/2018 16:00:00,20.09
1/12/2018 16:00:00,19.95
1/15/2018 16:00:00,19.94
1/16/2018 16:00:00,19.79
1/17/2018 16:00:00,19.82
1/18/2018 16:00:00,19.86
1/19/2018 16:00:00,19.78
1/22/2018 16:00:00,19.74
1/23/2018 16:00:00,19.89
1/24/2018 16:00:00,19.94
1/25/2018 16:00:00,19.82
1/29/2018 16:00:00,19.66
1/30/2018 16:00:00,19.47
1/31/2018 16:00:00,19.75
2/1/2018 16:00:00,19.86
2/2/2018 16:00:00,19.64
2/5/2018 16:00:00,19.41
2/6/2018 16:00:00,18.92
2/7/2018 16:00:00,18.92
2/8/2018 16:00:00,19.05
2/9/2018 16:00:00,18.97
2/12/2018 16:00:00,18.88
2/13/2018 16:00:00,18.92
2/14/2018 16:00:00,18.93
2/15/2018 16:00:00,18.83
2/16/2018 16:00:00,18.91
2/19/2018 16:00:00,19.02
2/20/2018 16:00:00,19.05
2/21/2018 16:00:00,19.16
2/22/2018 16:00:00,18.93
2/23/2018 16:00:00,19.11
2/26/2018 16:00:00,19.32
2/27/2018 16:00:00,19.42
2/28/2018 16:00:00,19.07
3/1/2018 16:00:00,19.14
3/2/2018 16:00:00,19.15
3/5/2018 16:00:00,19.12
3/6/2018 16:00:00,19.15
3/7/2018 16:00:00,19.05
3/8/2018 16:00:00,19.13
3/9/2018 16:00:00,19.29
3/12/2018 16:00:00,19.31
3/14/2018 16:00:00,19.22
3/15/2018 16:00:00,19.21
3/16/2018 16:00:00,19.34
3/19/2018 16:00:00,19.59
3/20/2018 16:00:00,19.44
3/21/2018 16:00:00,19.33
3/22/2018 16:00:00,19.14
3/23/2018 16:00:00,18.99
3/26/2018 16:00:00,18.96
3/27/2018 16:00:00,19
3/28/2018 16:00:00,19.05
3/29/2018 16:00:00,19.12
4/3/2018 16:00:00,18.91
4/4/2018 16:00:00,19.06
4/5/2018 16:00:00,19.3
4/6/2018 16:00:00,19.3
4/9/2018 16:00:00,19.39
4/10/2018 16:00:00,19.43
4/11/2018 16:00:00,19.27
4/12/2018 16:00:00,19.09
4/13/2018 16:00:00,19.06
4/16/2018 16:00:00,19.03
4/17/2018 16:00:00,19.06
4/18/2018 16:00:00,19.17
4/19/2018 16:00:00,19.11
4/20/2018 16:00:00,19.02
4/23/2018 16:00:00,19.02
4/24/2018 16:00:00,19.26
4/26/2018 16:00:00,19.32
4/27/2018 16:00:00,19.37
4/30/2018 16:00:00,19.8
5/1/2018 16:00:00,20.02
5/2/2018 16:00:00,20.17
5/3/2018 16:00:00,20.2
5/4/2018 16:00:00,19.95
5/7/2018 16:00:00,20.08
5/8/2018 16:00:00,20.19
5/9/2018 16:00:00,20.32
5/10/2018 16:00:00,20.23
5/11/2018 16:00:00,20.15
5/14/2018 16:00:00,20.2
5/15/2018 16:00:00,20.11
5/16/2018 16:00:00,19.93
5/17/2018 16:00:00,19.7
5/18/2018 16:00:00,19.91
5/22/2018 16:00:00,19.95
5/23/2018 16:00:00,20.35
5/24/2018 16:00:00,20.58
5/25/2018 16:00:00,20.53
5/28/2018 16:00:00,20.8
5/29/2018 16:00:00,20.63
5/30/2018 16:00:00,20.61
5/31/2018 16:00:00,20.48
6/1/2018 16:00:00,20.51
6/4/2018 16:00:00,20.85
6/5/2018 16:00:00,20.47
6/6/2018 16:00:00,20.5
6/7/2018 16:00:00,20.5
6/8/2018 16:00:00,20.36
6/12/2018 16:00:00,20.48
6/13/2018 16:00:00,20.43
6/14/2018 16:00:00,20.47
6/15/2018 16:00:00,20.61
6/18/2018 16:00:00,20.68
6/19/2018 16:00:00,20.73
6/20/2018 16:00:00,20.9
6/21/2018 16:00:00,21.04
6/22/2018 16:00:00,21.01
6/25/2018 16:00:00,20.91
6/26/2018 16:00:00,21.01
6/27/2018 16:00:00,20.83
6/28/2018 16:00:00,21.09
6/29/2018 16:00:00,21.23
7/2/2018 16:00:00,20.68
7/3/2018 16:00:00,20.8
7/4/2018 16:00:00,20.73
7/5/2018 16:00:00,20.78
7/6/2018 16:00:00,20.85
7/9/2018 16:00:00,20.86
7/10/2018 16:00:00,20.82
7/11/2018 16:00:00,20.66
7/12/2018 16:00:00,21.04
7/13/2018 16:00:00,21.03
7/16/2018 16:00:00,20.83
7/17/2018 16:00:00,20.95
7/18/2018 16:00:00,20.82
7/19/2018 16:00:00,20.81
7/20/2018 16:00:00,20.91
7/23/2018 16:00:00,20.72
7/24/2018 16:00:00,20.61
7/25/2018 16:00:00,20.7
7/26/2018 16:00:00,20.68
7/27/2018 16:00:00,20.86
7/30/2018 16:00:00,20.85
7/31/2018 16:00:00,20.89
8/1/2018 16:00:00,20.97
8/2/2018 16:00:00,20.89
8/3/2018 16:00:00,21.03
8/6/2018 16:00:00,21.25
8/7/2018 16:00:00,21.29
8/8/2018 16:00:00,21.29
8/9/2018 16:00:00,21.3
8/10/2018 16:00:00,21.14
8/13/2018 16:00:00,21.08
8/14/2018 16:00:00,21.25
8/15/2018 16:00:00,21.41
8/16/2018 16:00:00,21.38
8/17/2018 16:00:00,21.65
8/20/2018 16:00:00,21.7
8/21/2018 16:00:00,21.46
8/22/2018 16:00:00,21.45
8/23/2018 16:00:00,21.11
8/24/2018 16:00:00,21.23
8/27/2018 16:00:00,21.35
8/28/2018 16:00:00,21.43
8/29/2018 16:00:00,21.6
8/30/2018 16:00:00,21.54
8/31/2018 16:00:00,21.59
9/3/2018 16:00:00,21.66
9/4/2018 16:00:00,21.67
9/5/2018 16:00:00,21.77
9/6/2018 16:00:00,21.75
9/7/2018 16:00:00,21.69
9/10/2018 16:00:00,21.67
9/11/2018 16:00:00,21.77
9/12/2018 16:00:00,21.72
9/13/2018 16:00:00,21.79
9/14/2018 16:00:00,21.82
9/17/2018 16:00:00,21.93
9/18/2018 16:00:00,21.97
9/20/2018 16:00:00,21.49
9/21/2018 16:00:00,21.38
9/24/2018 16:00:00,21.51
9/25/2018 16:00:00,21.51
9/26/2018 16:00:00,21.47
9/27/2018 16:00:00,21.53
9/28/2018 16:00:00,21.47
10/1/2018 16:00:00,21.26
10/2/2018 16:00:00,21.12
10/3/2018 16:00:00,21.08
10/4/2018 16:00:00,21.09
10/5/2018 16:00:00,21.03
10/8/2018 16:00:00,21.01
10/9/2018 16:00:00,21.08
10/10/2018 16:00:00,21.02
10/11/2018 16:00:00,20.81
10/12/2018 16:00:00,20.54
10/15/2018 16:00:00,20.4
10/16/2018 16:00:00,20.33
10/17/2018 16:00:00,20.66
10/18/2018 16:00:00,20.91
10/19/2018 16:00:00,20.99
10/22/2018 16:00:00,20.92
10/23/2018 16:00:00,20.95
10/24/2018 16:00:00,21.01
10/25/2018 16:00:00,20.74
10/26/2018 16:00:00,20.64
10/29/2018 16:00:00,20.84
10/30/2018 16:00:00,21.22
10/31/2018 16:00:00,20.78
11/1/2018 16:00:00,20.46
11/2/2018 16:00:00,20.25
11/5/2018 16:00:00,20.17
11/6/2018 16:00:00,20.51
11/7/2018 16:00:00,21
11/8/2018 16:00:00,20.78
11/9/2018 16:00:00,20.94
11/12/2018 16:00:00,21.05
11/13/2018 16:00:00,21.17
11/14/2018 16:00:00,20.93
